;
0,0070901;7,956000328
0,061198886;7,956000328
0,065781577;7,975050449
0,070364656;7,993950367
0,074947025;8,032950401
0,079529268;8,052000046
0,084113347;8,052000046
0,088697422;8,052000046
0,093279288;8,052000046
0,097861175;8,052000046
0,102442905;8,052000046
0,107024636;8,052000046
0,111606476;8,052000046
0,116188321;8,052000046
0,120771475;8,071050644
0,12535463;8,109000206
0,129937588;8,167050362
0,134520511;8,242950439
0,139101742;8,338950157
0,143682973;8,434950829
0,148265819;8,512050629
0,152848664;8,569050789
0,157429584;8,626049995
0,162010509;8,665050507
0,166592474;8,703000069
0,171174435;8,722050667
0,175755895;8,722050667
0,180337358;8,722050667
0,184917928;8,722050667
0,189498505;8,722050667
0,194080505;8,722050667
0,198662504;8,703000069
0,203245377;8,665050507
0,207828262;8,626049995
0,212409414;8,587950706
0,216990569;8,550000191
0,221572005;8,530950546
0,226153428;8,530950546
0,230734581;8,512050629
0,235315736;8,512050629
0,23989758;8,530950546
0,244479425;8,550000191
0,249059847;8,569050789
0,253640272;8,587950706
0,258221045;8,626049995
0,262801814;8,665050507
0,267382967;8,683950424
0,271964122;8,683950424
0,276546046;8,683950424
0,281127969;8,703000069
0,285707814;8,703000069
0,290287661;8,703000069
0,294870826;8,683950424
0,299454017;8,646000862
0,304036015;8,607000351
0,308618016;8,569050789
0,313201642;8,530950546
0,317785257;8,491950035
0,322366332;8,454000473
0,326947411;8,434950829
0,331528993;8,434950829
0,33611057;8,434950829
0,340691915;8,434950829
0,345273262;8,434950829
0,349854646;8,454000473
0,354436031;8,473050117
0,359015991;8,491950035
0,363595954;8,512050629
0,368177864;8,530950546
0,372759785;8,569050789
0,37733836;8,607000351
0,381916939;8,665050507
0,386500548;8,703000069
0,391084161;8,740950584
0,395667159;8,779950142
0,40025016;8,79900074
0,404832352;8,818050385
0,409414583;8,818050385
0,413997199;8,818050385
0,418579814;8,79900074
0,423162833;8,779950142
0,427745872;8,761050224
0,432329371;8,740950584
0,436912872;8,703000069
0,441493437;8,665050507
0,446074016;8,626049995
0,450654324;8,587950706
0,455234631;8,550000191
0,459816508;8,530950546
0,464398391;8,512050629
0,468980391;8,491950035
0,473562392;8,491950035
0,478145184;8,491950035
0,482727991;8,512050629
0,487310337;8,530950546
0,491892684;8,550000191
0,496475161;8,550000191
0,501057622;8,550000191
0,505640083;8,550000191
0,510222546;8,550000191
0,514802399;8,550000191
0,519382286;8,550000191
0,523963902;8,569050789
0,528545517;8,587950706
0,533128896;8,607000351
0,537712281;8,626049995
0,542294279;8,646000862
0,54687628;8,665050507
0,551458383;8,703000069
0,556040498;8,722050667
0,560623766;8,740950584
0,565207035;8,761050224
0,569787855;8,79900074
0,574368704;8,836950302
0,578951166;8,875050545
0,583533627;8,895000458
0,588115139;8,895000458
0,59269664;8,895000458
0,597278295;8,875050545
0,601859948;8,855999947
0,606439543;8,79900074
0,61101916;8,740950584
0,615603547;8,683950424
0,62018793;8,626049995
0,624770379;8,607000351
0,629352842;8,607000351
0,633933111;8,607000351
0,63851338;8,607000351
0,643093737;8,626049995
0,647674084;8,646000862
0,652254198;8,665050507
0,656834313;8,683950424
0,661415598;8,683950424
0,665996867;8,665050507
0,670578827;8,646000862
0,67516079;8,587950706
0,679743135;8,530950546
0,684325482;8,473050117
0,688905557;8,397000313
0,693485636;8,338950157
0,69806665;8,301000595
0,702647649;8,263050079
0,70722938;8,242950439
0,711811111;8,242950439
0,716393539;8,242950439
0,720975962;8,263050079
0,725558308;8,301000595
0,730140655;8,338950157
0,73472011;8,3770504
0,739299573;8,416049957
0,743879034;8,454000473
0,748458495;8,491950035
0,753039184;8,530950546
0,757619875;8,530950546
0,762200336;8,530950546
0,766780799;8,530950546
0,771359269;8,530950546
0,775937732;8,530950546
0,780518541;8,530950546
0,785099348;8,530950546
0,789681837;8,530950546
0,794264338;8,530950546
0,798845375;8,530950546
0,803426414;8,530950546
0,808007358;8,530950546
0,812588281;8,512050629
0,817171397;8,512050629
0,821754512;8,512050629
0,826335687;8,512050629
0,83091688;8,512050629
0,83549638;8,530950546
0,840075881;8,550000191
0,84465642;8,569050789
0,849236957;8,607000351
0,853818919;8,626049995
0,85840088;8,646000862
0,862980071;8,646000862
0,867559266;8,646000862
0,872141536;8,646000862
0,876723803;8,646000862
0,881305611;8,626049995
0,88588742;8,607000351
0,890469035;8,587950706
0,89505065;8,569050789
0,899633006;8,569050789
0,904215351;8,569050789
0,908795465;8,569050789
0,913375582;8,587950706
0,917953519;8,626049995
0,922531444;8,646000862
0,927113369;8,683950424
0,93169529;8,740950584
0,936275614;8,779950142
0,940855961;8,79900074
0,945434461;8,818050385
0,950012962;8,818050385
0,95459581;8,818050385
0,959178655;8,818050385
0,963760922;8,818050385
0,968343193;8,79900074
0,972923389;8,761050224
0,977503582;8,722050667
0,98208189;8,683950424
0,986660197;8,665050507
0,991241689;8,646000862
0,995823188;8,626049995
1,000404148;8,607000351
1,004985111;8,587950706
1,009567482;8,587950706
1,014149827;8,607000351
1,018732788;8,607000351
1,023315751;8,607000351
1,02789923;8,607000351
1,032482693;8,587950706
1,037064845;8,587950706
1,041647;8,587950706
1,046227779;8,587950706
1,050808548;8,587950706
1,05539255;8,587950706
1,059976549;8,587950706
1,064558292;8,587950706
1,069140063;8,626049995
1,073721641;8,646000862
1,078303218;8,646000862
1,082882293;8,646000862
1,08746137;8,626049995
1,092041564;8,626049995
1,096621755;8,607000351
1,101200971;8,569050789
1,105780204;8,530950546
1,110360704;8,491950035
1,114941203;8,454000473
1,11952213;8,416049957
1,124103053;8,397000313
1,128682475;8,358000755
1,1332619;8,338950157
1,137840669;8,32005024
1,142419438;8,32005024
1,147001324;8,32005024
1,151583207;8,338950157
1,156165641;8,358000755
1,160748064;8,397000313
1,16533068;8,454000473
1,169913295;8,512050629
1,174494491;8,569050789
1,179075684;8,626049995
1,183657916;8,683950424
1,188240147;8,740950584
1,192822073;8,79900074
1,197403998;8,855999947
1,201985344;8,895000458
1,206566689;8,914050102
1,211149027;8,93295002
1,215731372;8,952000618
1,220311024;8,971050262
1,224890679;8,98995018
1,229472676;9,010050774
1,234054675;9,010050774
1,238636674;9,010050774
1,243218675;9,010050774
1,247800361;9,010050774
1,252382054;8,98995018
1,256962708;8,971050262
1,261543363;8,952000618
1,266124984;8,914050102
1,270706599;8,875050545
1,275286944;8,855999947
1,279867291;8,818050385
1,284449815;8,779950142
1,289032314;8,761050224
1,293612812;8,740950584
1,298193313;8,722050667
1,302775036;8,703000069
1,307356767;8,703000069
1,311939997;8,703000069
1,316523228;8,703000069
1,321107911;8,722050667
1,325692604;8,740950584
1,330274755;8,761050224
1,33485691;8,779950142
1,339441108;8,79900074
1,344025299;8,79900074
1,348606567;8,79900074
1,353187838;8,779950142
1,357772065;8,740950584
1,362356256;8,703000069
1,366939024;8,646000862
1,371521795;8,587950706
1,376104207;8,530950546
1,38068663;8,491950035
1,385265822;8,473050117
1,389845015;8,454000473
1,394423713;8,454000473
1,399002404;8,454000473
1,40358329;8,454000473
1,408164173;8,454000473
1,412744991;8,454000473
1,4173258;8,454000473
1,4219083;8,473050117
1,426490799;8,512050629
1,431073149;8,550000191
1,435655496;8,587950706
1,440236803;8,626049995
1,444818112;8,665050507
1,449399756;8,703000069
1,453981409;8,761050224
1,458562486;8,779950142
1,463143563;8,79900074
1,467725487;8,79900074
1,47230741;8,79900074
1,476887524;8,818050385
1,481467641;8,855999947
1,48605056;8,895000458
1,490633481;8,952000618
1,495215711;9,010050774
1,499797944;9,06704998
1,504380352;9,12405014
1,508962775;9,181950569
1,51354285;9,220050812
1,518122929;9,220050812
1,522704006;9,220050812
1,527285083;9,220050812
1,53186689;9,181950569
1,536448697;9,163050652
1,541027513;9,163050652
1,545606362;9,163050652
1,550187516;9,181950569
1,554768669;9,220050812
1,559351322;9,259050369
1,563933977;9,297000885
1,568515553;9,354000092
1,57309713;9,37305069
1,577677934;9,37305069
1,582258741;9,297000885
1,586839511;8,397000313
1,59142028;7,744950294
1,596000588;7,611000538
1,600580895;6,538950443
1,605162396;5,868000507
1,609743895;5,179050446
1,614323889;4,393050194
1,61890389;4,278000355
1,623482506;4,164000034
1,628061121;4,048950195
1,632643301;3,952950239
1,637225492;3,876000166
1,641806105;3,838050127
1,646386722;3,876000166
1,650965197;3,991050243
1,655543698;4,662000179
1,660125007;4,699950218
1,664706314;4,776000023
1,669287235;4,852950096
1,67386816;4,948950291
1,678452354;5,044950008
1,683036545;5,179050446
1,687619345;5,907000065
1,692202154;6,040950298
1,696783385;7,171050549
1,701364616;8,052000046
1,705944;9,163050652
1,710523385;10,35000038
1,715104617;11,74905014
1,719685846;13,20405102
1,72426534;14,96700096
1,728844841;16,97805023
1,733427651;19,06605148
1,738010458;21,00000191
1,742591455;22,8580513
1,747172458;24,85005188
1,751751418;26,74605179
1,756330381;28,45095062
1,760910391;29,59995079
1,76549039;30,27105141
1,770070929;30,32805061
1,774651468;30,36705208
1,779231082;30,28995132
1,783810699;29,00700188
1,788390622;27,5700016
1,792970545;25,77000046
1,797553935;23,73900032
1,802137318;21,57495117
1,806721702;19,35300064
1,811306087;17,09295082
1,815887085;14,85195065
1,820468088;12,64905071
1,825050012;10,38900089
1,829631935;8,281949997
1,834212842;6,232050419
1,838793727;4,029000282
1,843374689;1,942050099
1,84795565;-0,106950007
1,852536909;-2,061000109
1,857118178;-4,014000416
1,861699563;-5,853000164
1,866280948;-7,71105051
1,870862563;-9,49200058
1,875444178;-11,17800045
1,880022907;-12,78705025
