Tiempo1,Aceleracion1,Tiempo2,Aceleracion2,Tiempo3,Aceleracion3,Tiempo4,Aceleracion4,Tiempo5,Aceleracion5,Tiempo6,Aceleracion6,Tiempo7,Aceleracion7,Tiempo8,Aceleracion8,Tiempo9,Aceleracion9
0.0794030108102938,3560.469375393546,0.0794514403483359,1505.434232586069,0.0795976871099227,-239.0608598235978,0.0795433946219438,-2406.8866817218595,0.0795949267327151,2551.6972597358954,0.0795962625626402,2122.312962767806,0.0795905643735102,214.6861055527401,0.0795404796230561,1386.5737698932537,0.07953926799743156,-644.4736820300628
0.0840737761520757,-1408.5373353205243,0.0841250544864733,-1671.6185309884263,0.0842799039987417,1766.1230868600453,0.0842224178349994,1332.8196026573382,0.0842769812464043,3127.4148059095687,0.0842783956545602,-48.78880374178867,0.0842723622778343,-902.6574892558388,0.0842193313655889,1381.6914678865874,0.0842180484678687,-2743.8955250067906
0.0887445414938577,-3227.898060109524,0.0887986686246107,-2678.499868367428,0.0889621208875607,2336.941874602111,0.0889014410480549,3725.059915119227,0.0889590357600934,595.2333951965186,0.0889605287464802,-2029.614235658408,0.0889541601821584,-1385.7012267495038,0.0888981831081216,551.7001267533,0.08889682893830586,-2509.541458814032
0.0934153068356397,-8509.913067561498,0.0934722827627481,-5107.723289131302,0.0936443377763797,1000.152576813009,0.0935804642611104,3314.961575840046,0.0936410902737825,-2195.533015069126,0.0936426618384002,-2356.499220728392,0.0936359580864825,-1263.7204849581742,0.0935770348506543,-1816.216346479896,0.09357560940874302,-1166.8879545847349
0.0980860721774217,3252.351833292181,0.0981458969008855,1813.363961978673,0.0983265546651987,-858.6675781419029,0.0982594874741659,405.2162161925236,0.0983231447874717,-3908.048766823033,0.0983247949303202,-956.2605533390604,0.0983177559908067,190.2899571944746,0.098255886593187,-3647.079598979791,0.09825438987918016,1620.948957833193
0.1027568375192037,3633.830694941479,0.1028195110390229,2820.245299357676,0.1030087715540176,-1785.6382590905432,0.1029385106872215,-1786.857049716431,0.1030051993011608,-2122.3485812334884,0.1030069280222403,1073.3536823193504,0.1029995538951308,1263.7204849581744,0.1029347383357197,356.4080464866453,0.10293317034961731,2553.4828462251726
0.1074276028609857,4421.242191422755,0.1074931251771603,3724.483393605793,0.1076909884428366,-1190.4255060603657,0.107617533900277,-2719.3425592679027,0.1076872538148499,1117.2823565573997,0.1076890611141603,1790.5490973236435,0.1076813517994549,1649.1796290187756,0.1076135900782525,4223.191235766425,0.10761195082005447,1005.7695340772193
0.1120983682027677,2176.38581325567,0.1121667393152977,933.5647351426594,0.1123732053316556,141.48499867110888,0.1122965571133325,-1674.5682187233172,0.112369308328539,3268.9047113251336,0.1123711942060803,1331.9343421508345,0.1123631497037791,644.0583166582201,0.1122924418207852,3173.496304333151,0.11229073129049161,473.5905087645172
0.1167691335445497,-1721.5456320584185,0.1168403534534351,-1197.504503193464,0.1170554222204746,1595.3653298431905,0.116975580326388,668.8508628719974,0.1170513628422282,3005.4407495168484,0.1170533272980003,-214.67073646387013,0.1170449476081032,-478.16450782201184,0.1169712935633179,-502.8771066866375,0.11696951176092876,-1860.1854004049537
0.1214398988863316,-3540.906356847427,0.1215139675915726,-2888.674128111579,0.1217376391092936,1814.9110174362952,0.1216546035394436,2006.5525886159928,0.1217334173559173,429.348678502407,0.1217354603899203,-1073.3536823193504,0.1217267455124273,-1239.3243365999083,0.1216501453058506,-2431.38639931986,0.12164829223136592,-6229.9122596239395
0.1261106642281136,-4157.141441050157,0.12618758172971,-3533.860227791323,0.1264198559981126,24.39396528812192,0.1263336267524991,1645.2754802033808,0.1264154718696064,-1863.7635816808968,0.1264175934818403,-1619.7882842273882,0.1264085434167514,-1122.2228244802354,0.1263289970483833,-6942.6334534796015,0.12632707270180307,502.88476703860925
0.1307814295698957,-596.6720656566071,0.1308611958678474,1001.9935638965771,0.1311020728869316,-3722.519102967455,0.1310126499655546,214.8134158129044,0.1310975263832955,-2766.371598987107,0.1310997265737604,-1551.4839589888743,0.1310903413210756,-73.18844507479774,0.1310078487909161,-454.0540866199715,0.13100585317224023,6039.49958084233
0.1354521949116776,2748.604105729633,0.1355348100059848,2531.866663894752,0.1357842897757505,-1717.335156283806,0.1356916731786101,-1313.2911103107106,0.1357795808969847,-1571.0258463383475,0.1357818596656804,385.4315495601313,0.1357721392253997,692.850613374752,0.1356867005334488,3363.90608259314,0.13568463364267735,4506.43339783145
0.1401229602534596,3873.47767213144,0.1402084241441222,2008.8749012755648,0.1404665066645695,2673.578595578182,0.1403706963916657,-1454.872679823761,0.1404616354106738,809.9077344477197,0.1404639927576004,2785.8406936561405,0.1404539371297238,907.536718927492,0.1403655522759815,4530.776262186407,0.1403634141131145,-405.237239458297
0.1447937255952416,1217.7979044958695,0.1448820382822596,381.2463316289394,0.1451487235533885,4122.58013369266,0.1450497196047212,-571.2084011388591,0.1451436899243629,2097.9537699549487,0.1451461258495204,2600.4432394373275,0.145135735034048,380.5799143889483,0.1450444040185142,2172.624392966542,0.14504219458355166,-3173.544646360157
0.1494644909370236,-3633.8306949414905,0.149555652420397,-1363.6888015958216,0.1498309404422075,809.8796475656585,0.1497287428177767,859.253663251617,0.1498257444380521,1692.9999027310766,0.1498282589414404,263.45954020565944,0.1498175329383721,-287.8745506275378,0.1497232557610469,-356.4080464866467,0.14972097505398882,-3603.1937677135325
0.1541352562788056,-2508.957128539683,0.1542292665585344,-1480.9953651739568,0.1545131573310265,-2288.1539440258666,0.1544077660308322,1264.4698794441415,0.1545077989517412,97.57924511418322,0.1545103920333604,-2073.524159026024,0.1544993308426962,-809.9521254944282,0.1544021075035796,-3437.140612693136,0.15439975552442597,-7562.801011095205
0.1588060216205876,1457.4448816858196,0.1589028806966718,-1001.9935638965712,0.1591953742198455,-4244.549960133271,0.1590867892438877,190.4028003796197,0.1591898534654303,-1453.9307522013369,0.1591925251252804,-3268.84985069983,0.1591811287470204,-356.1837660306824,0.1590809592461123,-2958.67501603983,0.15907853599486313,5751.439374480408
0.1634767869623695,3560.4693753935453,0.1635764948348092,811.3703980821017,0.1638775911086645,-2146.668945354745,0.1637658124569433,-1240.0592640108566,0.1638719079791195,-1551.509997315511,0.1638746582172005,-2024.735355284235,0.1638629266513445,214.6861055527401,0.1637598109886451,-546.8178247466357,0.16375731646530028,5487.791050013564
0.1681475523041515,1315.612997226462,0.1682501089729466,1603.1897022345142,0.1685598079974835,1005.0313698706368,0.1684448356699988,-312.4558775460426,0.1685539624928086,-546.4437726394253,0.1685567913091205,1048.959280448459,0.1685447245556686,522.0775748668905,0.1684386627311778,2123.8013728998785,0.1684360969357374,4081.666652857088
0.1728183176459335,-1672.638085693112,0.172923723111084,762.4926632578834,0.1732420248863024,3839.6101363504417,0.1731238588830543,981.3067404180402,0.1732360170064977,809.9077344477245,0.1732389244010405,2810.235095527018,0.1732265224599928,429.37221110548006,0.1731175144737105,2646.207687613165,0.17311487740617457,-502.88476703860925
0.1774890829877155,-2631.225994452923,0.1775973372492214,-190.6231658144698,0.1779242417751214,3742.034275197952,0.1778028820961098,1000.8352327646678,0.1779180715201868,1571.025846338348,0.1779210574929605,2815.113975901213,0.1779083203643169,-68.30921540314455,0.1777963662162432,1049.6949314332733,0.17779365787661172,-3627.6056496086103
0.1821598483294975,-4445.695964605403,0.1822709513873588,-933.5647351426592,0.1826064586639404,263.454825111719,0.1824819053091654,-48.82123086656922,0.182600126033876,1122.1613188131057,0.1826031905848805,526.9190804113189,0.182590118268641,-336.6668473440696,0.1824752179587759,-786.0506230732882,0.18247243834704888,-4198.8436859534395
0.1868306136712795,767.8484779351465,0.1869445655254963,-977.55469648446,0.1872886755527594,-2195.4568759310023,0.1871609285222209,-1264.4698794441413,0.1872821805475651,-1097.7665075345665,0.1872853236768005,-1649.0615664724517,0.1872719161729651,-404.9760627472141,0.1871540697013086,-1835.745554506561,0.18715121881748603,-2387.4820493386414
0.1915013790130615,3487.108055845602,0.1916181796636337,-215.06203322658124,0.1919708924415784,-10826.041794868654,0.1918399517352764,-1240.0592640108566,0.1919642350612542,-2834.677070567019,0.1919674567687205,-2454.0768282119766,0.1919537140772892,73.18844507479817,0.1918329214438414,-1313.339239793258,0.1918299992879232,1816.2440129938132
0.1961721443548435,3751.2088062182006,0.1962917938017711,835.8092654942133,0.1966531093303974,1263.6074019247326,0.1965189749483319,-380.8056007592395,0.1966462895749434,-717.2074515892456,0.1966495898606405,-1551.4839589888836,0.1966355119816134,239.08225391100592,0.1965117731863741,-190.4097782599892,0.1965087797583603,3837.5478339063056
0.2008429096966255,694.4871583872026,0.2009654079399085,1480.9953651739568,0.2013353262192163,5366.672363386893,0.2011979981613874,903.1927710315296,0.2013283440886325,2741.976787708561,0.2013317229525606,526.9190804113157,0.2013173098859375,-1029.5174607188217,0.2011906249289068,214.82128829332103,0.20118756022879747,2387.482049338642
0.2055136750384075,-1530.8062012337546,0.2056390220780459,430.1240664531648,0.2060175431080353,6747.370798694573,0.205877021374443,1459.754802910418,0.2060103986023216,3098.141032375313,0.2060138560444806,1834.4590206912587,0.2059991077902616,-522.0775748668904,0.2058694766714395,1049.694931433267,0.20586634069923462,-737.23883323136
0.2101844403801895,-2748.604105729633,0.2103126362161833,-4350.118399355846,0.2106997599968543,141.48499867110945,0.2105560445874985,878.7821555982449,0.2106924531160107,170.76367894982056,0.2106959891364006,1527.0895571179894,0.2106809056945858,1766.281141138452,0.2105483284139722,1977.3323126998864,0.21054512116967178,-3534.8404984073136
0.2148552057219714,-2244.8563781670846,0.2149862503543207,-24.438867412111243,0.2153819768856733,-2619.911871944329,0.215235067800554,-380.8056007592395,0.2153745076296999,-1932.0690532608369,0.2153781222283206,214.67073646386947,0.2153627035989099,2049.2764620943367,0.215227180156505,1049.6949314332728,0.21522390164010893,-4911.670637289721
0.2195259710637534,264.1007503725981,0.2196598644924581,3157.5016696448056,0.2200641937744923,-3985.973928079175,0.2199140910136095,-1118.0061868444338,0.220056562143389,-3385.9998054621537,0.2200602553202406,-1097.748084190248,0.220044501503234,97.58459343306376,0.2199060318990377,-497.9948046799712,0.2199026821105461,2597.4242336363136
0.2241967364055354,2078.5707205250783,0.2243334786305955,3607.1768300276567,0.2247464106633113,-4649.489783916101,0.2245931142266651,-981.3067404180345,0.2247386166570781,-1814.9739591238056,0.2247423884121606,-1478.3007533762004,0.2247262994075582,-1839.4695862132496,0.2245848836415704,-2148.21288293321,0.22458146258098322,4892.1411317736865
0.2288675017473174,2176.38581325567,0.2290070927687329,-73.3166022363341,0.2294286275521303,3771.307033543678,0.2292721374397206,-117.1709540797661,0.2294206711707672,1361.2304693428623,0.2294245215040807,-522.0402000371371,0.2294080973118823,-2405.460228125019,0.2292637353841031,-2245.858923066537,0.22926024305142037,2626.718491910407
0.2335382670890994,430.38640801460457,0.2336807069068703,-3343.237061976853,0.2341108444409493,5625.24839544099,0.2339511606527761,546.7977857055747,0.2341027256844564,3361.604994183608,0.2341066545960007,473.25139629535136,0.2340898952162064,-1053.9136090770874,0.2339425871266358,-859.2851531732842,0.23393902352185753,-1454.9481609466568
0.2382090324308814,-1266.7054508611654,0.2383543210450077,-4227.924062295289,0.2387930613297682,2502.820838561343,0.2386301838658316,908.0748941181864,0.2387847801981455,2215.04886409197,0.2387887876879207,1312.418820654111,0.2387716931205306,980.7251640022896,0.2386214388691685,1484.2198100265816,0.23861780399229468,-2079.892337460657
0.2428797977726633,-1721.5456320584178,0.2430279351831452,-909.1258677305482,0.2434752782185872,-1263.6074019247326,0.2433092070788872,478.44806249237774,0.2434668347118346,-117.09509413702004,0.2434709207798407,809.894142113694,0.2434534910248547,2429.8563764832847,0.2433002906117012,2455.797909353192,0.24329658446273184,-5463.379168118487
0.2475505631144454,-983.041681942443,0.2477015493212825,2390.121232904519,0.2481574951074062,-3122.4275568796293,0.2479882302919427,-454.0374470590932,0.2481488892255238,-1932.069053260825,0.2481530538717607,-141.48753085118756,0.2481352889291788,1815.073437854984,0.247979142354234,1454.9259979865749,0.247975364933169,-307.5897118779839
0.2522213284562273,811.8652696639177,0.25237516345942,3631.615697439747,0.2528397119962252,-4649.4897839161,0.2526672535049982,-263.63464667947346,0.2528309437392129,-2454.118014621705,0.2528351869636807,-453.7358747986357,0.2528170868335029,117.101512119677,0.2526579940967667,-48.823020066664405,0.25265414540360615,3051.4852368847664
0.2568920937980093,1364.5205435917494,0.2570487775975574,2722.4898297092363,0.2575219288850442,-1146.5163685417456,0.2573462767180537,-761.6112015184789,0.2575129982529021,-1122.1613188131057,0.2575173200556007,-1122.1424860611426,0.2574988847378271,-1405.218145436108,0.2573368458392994,-1523.278226079903,0.2573329258740433,4247.667449743621
0.2615628591397914,2200.839586438305,0.2617223917356948,-669.6249670918585,0.2622041457738632,2600.396699713832,0.2620252999311093,-908.0748941181864,0.2621950527665911,907.4869795619136,0.2621994531475208,-1883.247824433025,0.2621806826421512,-2503.0448215580977,0.2620156975818322,-1865.0393665465483,0.26201170634448046,1625.8313342121942
0.2662336244815733,-909.6803623945104,0.2663960058738322,-2267.9268958439334,0.2668863626626822,3483.458243143856,0.2667043231441648,-24.410615433284708,0.2668771072802803,2049.164147397845,0.2668815862394408,48.78880374178867,0.2668624805464754,-2171.257203885654,0.2666945493243648,-737.2276030066284,0.2666904868149176,-742.1212096103799
0.2709043898233553,-7624.686478349595,0.2710696200119696,-3753.810034500348,0.2715685795515011,1595.365329843195,0.2713833463572203,1767.3285573698035,0.2715591617939694,1312.4408467857627,0.2715637193313608,3029.7847123650845,0.2715442784507995,1122.222824480239,0.2713734010668976,712.816092973288,0.2713692672853547,-3266.3097975614733
0.2755751551651373,1961.1926092483795,0.275743234150107,-1935.5582990392195,0.2762507964403201,-809.8796475656585,0.2760623695702758,2001.670465529336,0.2762412163076586,-190.2795279726569,0.2762458524232808,2693.141966546741,0.2762260763551236,3410.5815404855543,0.2760522528094303,1625.8065682199162,0.2760480477557919,-2436.3058131287835
0.2802459205069193,4851.62859943733,0.2804168482882444,1818.2517354611064,0.2809330133291391,-2219.850841219098,0.2807413927833314,429.62683162580834,0.2809232708213477,-1263.6512242286713,0.2809279855152008,48.78880374178905,0.2809078742594477,2834.832439230516,0.280731104551963,1313.3392397932505,0.280726828226229,-429.6491213533778
0.2849166858487013,4230.502760598126,0.2850904624263818,4252.362929707376,0.2856152302179581,-2190.5780828733778,0.2854204159963869,-1572.0436339035268,0.2856053253350368,-1170.9509413701971,0.2856101186071208,-2624.8376413082374,0.2855896721637719,-190.2899571944729,0.2854099562944957,234.350496319988,0.2854056086966662,1860.1854004049428
0.2895874511904833,-1075.9660200365042,0.2897640765645192,2624.73436006079,0.2902974471067771,141.48499867110908,0.2900994392094424,-2436.1794202418014,0.2902873798487259,97.5792451141844,0.2902922516990409,-3263.970970325632,0.290271470068096,-2644.5424820360404,0.2900888080370284,-3149.0847942998007,0.29008438916710333,3388.369207036865
0.2942582165322652,-2890.4359901890084,0.2944376907026567,-522.9917626191825,0.2949796639955961,1644.1532604194394,0.2947784624224979,-1718.5073265032345,0.2949694343624151,1000.1872624203768,0.2949743847909609,-1649.0615664724614,0.2949532679724201,-3722.852239471357,0.2947676597795611,-2861.0289759065195,0.2947631696375405,361.29585204715426
0.2989289818740472,-8485.4592943788,0.299111304840794,-2937.55186293582,0.2996618808844151,1858.820154954916,0.2994574856355534,644.4402474387127,0.2996514888761042,-1097.76650753456,0.2996565178828809,1814.943499194543,0.2996350658767442,-1478.4065905109228,0.2994465115220939,2192.1536009931942,0.29944195010797764,-859.2982427067556
0.3035997472158293,4059.32634831954,0.3037849189789314,-4467.424962934008,0.304344097773234,644.0006836064271,0.304136508848609,2148.134158129043,0.3043335433897933,-687.9336780549908,0.3043386509748009,3122.4834394744835,0.3043168637810683,1717.4888444219305,0.3041253632646266,4560.070074226378,0.30412073057841477,-9759.870381652296
0.3082705125576112,2200.8395864383315,0.3084585331170689,-1006.881337378988,0.309026314662053,-570.8187877420603,0.3088155320616645,2265.305112208809,0.3090155979034825,2141.86443025632,0.3090207840667209,2263.8004936190005,0.3089986616853925,3459.3738372020857,0.3088042150071593,1835.7455545065725,0.30879951104885195,3266.309797561434
0.3129412778993932,4254.956533780724,0.3131321472552063,2390.121232904519,0.313708531550872,-1551.4561923245749,0.31349455527472,429.62683162580873,0.3136976524171715,2698.0661274071945,0.3137029171586409,-117.09312898029204,0.3136804595897166,2239.5664192888244,0.313483066749692,-1738.0995143732234,0.3134782915192891,4799.375980572389
0.3176120432411752,2151.932040073035,0.3178057613933437,3514.3091338616123,0.318390748439691,-2883.36669705605,0.3181735784877755,-1142.4168022777185,0.3183797069308607,190.2795279726573,0.3183850502505609,-2005.21983378752,0.3183622574940408,-92.7053637614101,0.3181619184922247,-2748.736029753192,0.31815707198972626,4843.317367983474
0.3222828085829572,-978.1509273059132,0.3224793755314811,1911.1194316271303,0.32307296532851,-570.8187877420536,0.3228526017008311,-1957.731357749423,0.3230617614445498,-2863.950844101274,0.3230671833424809,-2571.16995719227,0.3230440553983649,-2102.9479884825337,0.3228407702347575,-4696.774530413036,0.3228358524601634,-1196.1822128588358
0.3269535739247391,-4088.670876138767,0.3271529896696185,-479.00180127738247,0.327755182217329,3527.367380662477,0.3275316249138866,-1000.8352327646676,0.327743815958239,-3434.789428019245,0.327749316434401,-931.866151468166,0.327725853302689,-2381.064079766739,0.3275196219772902,927.6373812666184,0.32751463293060057,-1977.3624335013174
0.3316243392665212,-3252.351833292162,0.3318266038077559,-2052.864862617378,0.332437399106148,3956.701169733428,0.3322106481269421,165.99218494633513,0.3324258704719281,-1214.8616016715798,0.332431449526321,1122.1424860611423,0.3324076512070131,-1171.015121196771,0.3321984737198229,4106.015987606407,0.3321934134010377,-3295.604055835567
0.3362951046083031,-1124.8735664018136,0.3365002179458933,-2820.2452993576503,0.337119615994967,575.6975807996852,0.3368896713399976,1479.2832952570457,0.3371079249856172,1551.5099973155116,0.337113582618241,2024.735355284235,0.3370894491113373,1122.2228244802254,0.3368773254623556,3676.373411019811,0.3368721938714748,-7753.213689876861
0.3409658699500851,2249.747132803601,0.3411738320840307,-337.2563702871406,0.3418018328837859,-2171.06291064288,0.3415686945530531,1166.827417711003,0.3417899794993063,3478.700088320669,0.341795715710161,1361.2076243958911,0.3417712470156614,2005.36339504947,0.3415561772048883,620.0523548466274,0.341550974341912,3578.781885818433
0.3456366352918671,3560.4693753935244,0.3458474462221681,1578.750834822412,0.3464840497726049,-5244.702536946283,0.3462477177661087,73.23184629985374,0.3464720340129955,2507.786599434505,0.346477848802081,-165.8819327220821,0.3464530449199856,1263.720484958167,0.3462350289474211,-2099.389862866534,0.34622975481234913,8710.15946016393
0.3503074006336491,2010.100155613676,0.3505210603603055,1769.374000636862,0.3511662666614239,-956.2434392943916,0.3509267409791642,-786.0218169517634,0.3511540885266846,-121.97405639272874,0.351159981894001,-1600.2727627306724,0.3511348428243097,-214.6861055527413,0.3509138806899537,-3412.729102659824,0.3509085352827863,3486.016734617137
0.3549781659754311,-1912.2850628830608,0.3551946744984429,884.6870003184414,0.3558484835502429,502.515684935318,0.3556057641922197,-1098.4776944978062,0.3558361430403737,-2239.443675370502,0.355842114985921,-2146.707364638707,0.3558166407286338,-1336.908930032964,0.3555927324324865,-2460.6802113598446,0.35558731575322344,-2983.1319675785653
0.3596489313172131,-5477.64519291318,0.3598682886365804,-430.1240664531597,0.3605307004390619,4649.4897839161,0.3602847874052752,-405.2162161925241,0.3605181975540629,-2673.671316128617,0.360524248077841,-736.7109365010108,0.3604984386329579,-1361.305078391246,0.3602715841750192,356.4080464866484,0.36026609622366057,-2221.4812524521235
0.3643196966589951,670.0333852045505,0.3645419027747177,-1627.6285696466357,0.3652129173278809,2741.8816983849083,0.3649638106183308,478.44806249237786,0.365200252067752,-1239.2564129501252,0.365206381169761,2122.3129627678127,0.3651802365372821,-307.39146931414854,0.3649504359175519,2651.089989619832,0.36494487669409775,-4008.4310071718055
0.368990462000777,4230.502760598126,0.3692155169128552,-1192.616729711034,0.3698951342166999,-1312.3953325009772,0.3696428338313863,1093.5955714111492,0.3698823065814411,1146.556130091665,0.3698885142616811,2790.719574030286,0.3698620344416062,927.05363761411,0.3696292876600846,2240.976621059885,0.3696236571645349,-1264.5354821650546
0.3736612273425591,3178.990513744219,0.3738891310509926,307.9297293926068,0.3745773511055189,-3624.943241814966,0.3743218570444418,551.6799087922315,0.3745643610951302,2171.1382037905737,0.3745706473536011,1117.2636056869635,0.3745438323459303,1146.618972838491,0.3743081394026173,644.4638648799589,0.37430243763497206,1835.7735185098643
0.3783319926843411,-1075.9660200365047,0.3785627451891299,1148.626768369247,0.3792595679943378,-761.0917169894142,0.3790008802574973,-786.0218169517635,0.3792464156088194,1478.325563479874,0.3792527804455211,-1331.9343421508345,0.3792256302502544,595.2660199416919,0.3789869911451501,-1240.1047096932546,0.3789812181054092,3461.6048527221
0.383002758026123,-2029.6631741597944,0.3832363593272674,884.687000318431,0.3839417848831568,2049.0930842022685,0.3836799034705528,-1982.141973182708,0.3839284701225085,-190.27952797265715,0.3839349135374411,-2698.02084692092,0.3839074281545785,-404.9760627472166,0.3836658428876828,-2123.801372899891,0.3836599985758464,1835.7735185098647
0.387673523367905,-6382.434800671085,0.3879099734654048,263.93976805080564,0.3886240017719758,2005.1839466836489,0.3883589266836084,356.3949853259548,0.3886105246361976,-1624.6944311511486,0.3886170466293611,-2385.772502973472,0.3885892260589027,-883.1405705692207,0.3883446946302155,-1669.7472862798943,0.3883387790462835,-786.0625970215203
0.392344288709687,73.36131954794476,0.3925835876035422,-669.6249670918511,0.3933062186607948,-121.9698264406111,0.3930379498966639,2006.5525886159928,0.3932925791498868,-1478.325563479874,0.3932991797212811,24.394401870894526,0.3932710239632268,-809.9521254944331,0.3930235463727482,-331.9965364533162,0.3930175595167206,-2909.896321893331
0.397015054051469,1956.301854611827,0.3972572017416796,-1006.8813373789995,0.3979884355496138,-2097.881014778513,0.3977169731097194,1718.5073265032345,0.3979746336635759,-307.37462210968044,0.3979813128132012,2219.890570251364,0.397952821867551,-48.7922967165316,0.3977023981152809,2074.978352833202,0.3976963399871578,-3388.3692070368247
